,id,churn_probability
6064,76063,1
6065,76064,1
6066,76065,0
6067,76066,1
6068,76067,0
6069,76068,0
6070,76069,1
6071,76070,0
6072,76071,1
6073,76072,0
6074,76073,1
6075,76074,0
6076,76075,1
6077,76076,0
6078,76077,0
6079,76078,1
6080,76079,1
6081,76080,0
6082,76081,1
6083,76082,1
6084,76083,0
6085,76084,1
6086,76085,1
6087,76086,0
6088,76087,0
6089,76088,0
6090,76089,0
6091,76090,0
6092,76091,1
6093,76092,1
6094,76093,0
6095,76094,1
6096,76095,0
6097,76096,0
6098,76097,0
6099,76098,0
6100,76099,1
6101,76100,1
6102,76101,1
6103,76102,0
6104,76103,0
6105,76104,0
6106,76105,1
6107,76106,1
6108,76107,1
6109,76108,1
6110,76109,0
6111,76110,1
6112,76111,0
6113,76112,0
6114,76113,1
6115,76114,1
6116,76115,0
6117,76116,0
6118,76117,0
6119,76118,0
6120,76119,0
6121,76120,0
6122,76121,0
6123,76122,1
6124,76123,1
6125,76124,1
6126,76125,0
6127,76126,1
6128,76127,0
6129,76128,0
6130,76129,1
6131,76130,0
6132,76131,0
6133,76132,0
6134,76133,0
6135,76134,0
6136,76135,0
6137,76136,1
6138,76137,1
6139,76138,1
6140,76139,0
6141,76140,0
6142,76141,1
6143,76142,0
6144,76143,1
6145,76144,0
6146,76145,0
6147,76146,0
6148,76147,0
6149,76148,0
6150,76149,1
6151,76150,1
6152,76151,0
6153,76152,1
6154,76153,1
6155,76154,1
6156,76155,0
6157,76156,1
6158,76157,1
6159,76158,1
6160,76159,1
6161,76160,0
6162,76161,0
6163,76162,0
6164,76163,1
6165,76164,0
6166,76165,0
6167,76166,0
6168,76167,0
6169,76168,1
6170,76169,1
6171,76170,0
6172,76171,0
6173,76172,0
6174,76173,1
6175,76174,0
6176,76175,0
6177,76176,0
6178,76177,1
6179,76178,0
6180,76179,0
6181,76180,0
6182,76181,0
6183,76182,1
6184,76183,0
6185,76184,1
6186,76185,0
6187,76186,0
6188,76187,0
6189,76188,0
6190,76189,1
6191,76190,0
6192,76191,0
6193,76192,1
6194,76193,0
6195,76194,0
6196,76195,1
6197,76196,1
6198,76197,1
6199,76198,1
6200,76199,1
6201,76200,0
6202,76201,1
6203,76202,1
6204,76203,0
6205,76204,0
6206,76205,1
6207,76206,1
6208,76207,0
6209,76208,0
6210,76209,0
6211,76210,0
6212,76211,0
6213,76212,0
6214,76213,1
6215,76214,1
6216,76215,1
6217,76216,1
6218,76217,1
6219,76218,1
6220,76219,0
6221,76220,0
6222,76221,0
6223,76222,1
6224,76223,0
6225,76224,0
6226,76225,1
6227,76226,0
6228,76227,0
6229,76228,1
6230,76229,0
6231,76230,0
6232,76231,0
6233,76232,1
6234,76233,0
6235,76234,0
6236,76235,1
6237,76236,0
6238,76237,0
6239,76238,0
6240,76239,0
6241,76240,1
6242,76241,0
6243,76242,0
6244,76243,0
6245,76244,0
6246,76245,1
6247,76246,1
6248,76247,0
6249,76248,1
6250,76249,1
6251,76250,1
6252,76251,1
6253,76252,1
6254,76253,0
6255,76254,0
6256,76255,1
6257,76256,0
6258,76257,0
6259,76258,0
6260,76259,0
6261,76260,0
6262,76261,0
6263,76262,0
6264,76263,1
6265,76264,1
6266,76265,1
6267,76266,1
6268,76267,0
6269,76268,1
6270,76269,1
6271,76270,1
6272,76271,0
6273,76272,1
6274,76273,1
6275,76274,0
6276,76275,0
6277,76276,0
6278,76277,1
6279,76278,1
6280,76279,0
6281,76280,0
6282,76281,1
6283,76282,1
6284,76283,0
6285,76284,0
6286,76285,1
6287,76286,0
6288,76287,0
6289,76288,0
6290,76289,0
6291,76290,0
6292,76291,1
6293,76292,0
6294,76293,0
6295,76294,0
6296,76295,0
6297,76296,0
6298,76297,1
6299,76298,0
6300,76299,0
6301,76300,0
6302,76301,0
6303,76302,1
6304,76303,0
6305,76304,1
6306,76305,0
6307,76306,0
6308,76307,0
6309,76308,1
6310,76309,0
6311,76310,1
6312,76311,1
6313,76312,0
6314,76313,0
6315,76314,0
6316,76315,1
6317,76316,0
6318,76317,1
6319,76318,1
6320,76319,1
6321,76320,0
6322,76321,0
6323,76322,1
6324,76323,0
6325,76324,1
6326,76325,1
6327,76326,0
6328,76327,1
6329,76328,1
6330,76329,0
6331,76330,1
6332,76331,0
6333,76332,1
6334,76333,0
6335,76334,1
6336,76335,1
6337,76336,1
6338,76337,1
6339,76338,0
6340,76339,1
6341,76340,1
6342,76341,0
6343,76342,1
6344,76343,0
6345,76344,0
6346,76345,1
6347,76346,0
6348,76347,1
6349,76348,1
6350,76349,0
6351,76350,0
6352,76351,0
6353,76352,1
6354,76353,1
6355,76354,0
6356,76355,0
6357,76356,0
6358,76357,0
6359,76358,1
6360,76359,1
6361,76360,0
6362,76361,0
6363,76362,1
6364,76363,0
6365,76364,1
6366,76365,1
6367,76366,0
6368,76367,0
6369,76368,0
6370,76369,0
6371,76370,0
6372,76371,0
6373,76372,0
6374,76373,0
6375,76374,1
6376,76375,0
6377,76376,0
6378,76377,0
6379,76378,0
6380,76379,1
6381,76380,1
6382,76381,0
6383,76382,0
6384,76383,1
6385,76384,1
6386,76385,0
6387,76386,0
6388,76387,0
6389,76388,0
6390,76389,1
6391,76390,0
6392,76391,0
6393,76392,0
6394,76393,0
6395,76394,0
6396,76395,0
6397,76396,0
6398,76397,1
6399,76398,1
6400,76399,0
6401,76400,0
6402,76401,0
6403,76402,0
6404,76403,0
6405,76404,0
6406,76405,0
6407,76406,0
6408,76407,0
6409,76408,0
6410,76409,1
6411,76410,0
6412,76411,0
6413,76412,1
6414,76413,0
6415,76414,0
6416,76415,1
6417,76416,0
6418,76417,1
6419,76418,1
6420,76419,0
6421,76420,1
6422,76421,0
6423,76422,0
6424,76423,0
6425,76424,1
6426,76425,0
6427,76426,0
6428,76427,0
6429,76428,0
6430,76429,1
6431,76430,0
6432,76431,1
6433,76432,0
6434,76433,1
6435,76434,1
6436,76435,1
6437,76436,0
6438,76437,0
6439,76438,0
6440,76439,0
6441,76440,0
6442,76441,0
6443,76442,0
6444,76443,0
6445,76444,0
6446,76445,0
6447,76446,1
6448,76447,1
6449,76448,0
6450,76449,0
6451,76450,0
6452,76451,0
6453,76452,1
6454,76453,1
6455,76454,1
6456,76455,1
6457,76456,1
6458,76457,1
6459,76458,1
6460,76459,0
6461,76460,0
6462,76461,1
6463,76462,0
6464,76463,1
6465,76464,0
6466,76465,0
6467,76466,1
6468,76467,1
6469,76468,0
6470,76469,1
6471,76470,0
6472,76471,1
6473,76472,0
6474,76473,1
6475,76474,0
6476,76475,0
6477,76476,1
6478,76477,1
6479,76478,1
6480,76479,0
6481,76480,1
6482,76481,0
6483,76482,0
6484,76483,0
6485,76484,1
6486,76485,1
6487,76486,1
6488,76487,1
6489,76488,0
6490,76489,1
6491,76490,0
6492,76491,0
6493,76492,0
6494,76493,1
6495,76494,1
6496,76495,0
6497,76496,1
6498,76497,0
6499,76498,0
6500,76499,0
6501,76500,0
6502,76501,0
6503,76502,1
6504,76503,1
6505,76504,0
6506,76505,0
6507,76506,1
6508,76507,0
6509,76508,1
6510,76509,0
6511,76510,0
6512,76511,0
6513,76512,1
6514,76513,1
6515,76514,0
6516,76515,0
6517,76516,0
6518,76517,0
6519,76518,1
6520,76519,0
6521,76520,0
6522,76521,0
6523,76522,0
6524,76523,1
6525,76524,0
6526,76525,1
6527,76526,1
6528,76527,1
6529,76528,1
6530,76529,0
6531,76530,0
6532,76531,0
6533,76532,0
6534,76533,0
6535,76534,1
6536,76535,0
6537,76536,0
6538,76537,1
6539,76538,0
6540,76539,1
6541,76540,0
6542,76541,1
6543,76542,1
6544,76543,0
6545,76544,0
6546,76545,1
6547,76546,0
6548,76547,1
6549,76548,0
6550,76549,0
6551,76550,1
6552,76551,0
6553,76552,0
6554,76553,1
6555,76554,0
6556,76555,0
6557,76556,1
6558,76557,0
6559,76558,0
6560,76559,0
6561,76560,1
6562,76561,0
6563,76562,1
6564,76563,0
6565,76564,0
6566,76565,1
6567,76566,0
6568,76567,0
6569,76568,0
6570,76569,1
6571,76570,1
6572,76571,0
6573,76572,0
6574,76573,0
6575,76574,0
6576,76575,0
6577,76576,1
6578,76577,0
6579,76578,0
6580,76579,0
6581,76580,0
6582,76581,0
6583,76582,1
6584,76583,0
6585,76584,0
6586,76585,0
6587,76586,1
6588,76587,0
6589,76588,0
6590,76589,1
6591,76590,0
6592,76591,0
6593,76592,1
6594,76593,1
6595,76594,1
6596,76595,0
6597,76596,0
6598,76597,1
6599,76598,1
6600,76599,1
6601,76600,0
6602,76601,0
6603,76602,0
6604,76603,1
6605,76604,0
6606,76605,0
6607,76606,0
6608,76607,1
6609,76608,0
6610,76609,1
6611,76610,1
6612,76611,0
6613,76612,1
6614,76613,1
6615,76614,0
6616,76615,0
6617,76616,1
6618,76617,1
6619,76618,1
6620,76619,0
6621,76620,0
6622,76621,0
6623,76622,1
6624,76623,0
6625,76624,0
6626,76625,1
6627,76626,1
6628,76627,1
6629,76628,1
6630,76629,1
6631,76630,0
6632,76631,0
6633,76632,1
6634,76633,0
6635,76634,0
6636,76635,1
6637,76636,1
6638,76637,0
6639,76638,0
6640,76639,0
6641,76640,0
6642,76641,0
6643,76642,0
6644,76643,1
6645,76644,0
6646,76645,1
6647,76646,1
6648,76647,0
6649,76648,1
6650,76649,0
6651,76650,1
6652,76651,1
6653,76652,1
6654,76653,0
6655,76654,0
6656,76655,0
6657,76656,0
6658,76657,0
6659,76658,0
6660,76659,0
6661,76660,0
6662,76661,0
6663,76662,1
6664,76663,1
6665,76664,1
6666,76665,0
6667,76666,0
6668,76667,1
6669,76668,1
6670,76669,1
6671,76670,0
6672,76671,0
6673,76672,0
6674,76673,1
6675,76674,1
6676,76675,1
6677,76676,0
6678,76677,1
6679,76678,1
6680,76679,1
6681,76680,1
6682,76681,0
6683,76682,0
6684,76683,0
6685,76684,1
6686,76685,0
6687,76686,1
6688,76687,0
6689,76688,0
6690,76689,1
6691,76690,1
6692,76691,0
6693,76692,0
6694,76693,0
6695,76694,1
6696,76695,1
6697,76696,0
6698,76697,0
6699,76698,0
6700,76699,1
6701,76700,0
6702,76701,1
6703,76702,1
6704,76703,0
6705,76704,0
6706,76705,0
6707,76706,0
6708,76707,1
6709,76708,1
6710,76709,0
6711,76710,0
6712,76711,0
6713,76712,0
6714,76713,0
6715,76714,1
6716,76715,0
6717,76716,0
6718,76717,0
6719,76718,0
6720,76719,1
6721,76720,1
6722,76721,0
6723,76722,0
6724,76723,0
6725,76724,0
6726,76725,1
6727,76726,1
6728,76727,0
6729,76728,0
6730,76729,0
6731,76730,0
6732,76731,1
6733,76732,1
6734,76733,0
6735,76734,0
6736,76735,0
6737,76736,1
6738,76737,1
6739,76738,0
6740,76739,0
6741,76740,0
6742,76741,0
6743,76742,0
6744,76743,1
6745,76744,1
6746,76745,1
6747,76746,0
6748,76747,0
6749,76748,0
6750,76749,0
6751,76750,1
6752,76751,1
6753,76752,1
6754,76753,0
6755,76754,0
6756,76755,0
6757,76756,0
6758,76757,1
6759,76758,0
6760,76759,0
6761,76760,0
6762,76761,0
6763,76762,0
6764,76763,0
6765,76764,0
6766,76765,1
6767,76766,0
6768,76767,0
6769,76768,1
6770,76769,1
6771,76770,1
6772,76771,1
6773,76772,0
6774,76773,1
6775,76774,0
6776,76775,0
6777,76776,0
6778,76777,1
6779,76778,0
6780,76779,1
6781,76780,1
6782,76781,1
6783,76782,0
6784,76783,1
6785,76784,0
6786,76785,0
6787,76786,1
6788,76787,0
6789,76788,1
6790,76789,0
6791,76790,0
6792,76791,0
6793,76792,0
6794,76793,0
6795,76794,1
6796,76795,0
6797,76796,0
6798,76797,0
6799,76798,0
6800,76799,1
6801,76800,1
6802,76801,0
6803,76802,1
6804,76803,1
6805,76804,1
6806,76805,0
6807,76806,0
6808,76807,1
6809,76808,1
6810,76809,0
6811,76810,0
6812,76811,0
6813,76812,0
6814,76813,0
6815,76814,0
6816,76815,1
6817,76816,0
6818,76817,0
6819,76818,1
6820,76819,0
6821,76820,1
6822,76821,1
6823,76822,1
6824,76823,0
6825,76824,1
6826,76825,1
6827,76826,0
6828,76827,0
6829,76828,0
6830,76829,0
6831,76830,0
6832,76831,0
6833,76832,0
6834,76833,0
6835,76834,1
6836,76835,0
6837,76836,0
6838,76837,1
6839,76838,0
6840,76839,0
6841,76840,0
6842,76841,0
6843,76842,0
6844,76843,0
6845,76844,1
6846,76845,0
6847,76846,0
6848,76847,0
6849,76848,1
6850,76849,0
6851,76850,1
6852,76851,0
6853,76852,0
6854,76853,1
6855,76854,1
6856,76855,1
6857,76856,1
6858,76857,0
6859,76858,1
6860,76859,1
6861,76860,0
6862,76861,1
6863,76862,0
6864,76863,1
6865,76864,0
6866,76865,0
6867,76866,1
6868,76867,1
6869,76868,1
6870,76869,0
6871,76870,1
6872,76871,1
6873,76872,0
6874,76873,0
6875,76874,1
6876,76875,1
6877,76876,1
6878,76877,0
6879,76878,0
6880,76879,0
6881,76880,0
6882,76881,0
6883,76882,1
6884,76883,0
6885,76884,0
6886,76885,0
6887,76886,1
6888,76887,1
6889,76888,1
6890,76889,1
6891,76890,0
6892,76891,1
6893,76892,0
6894,76893,0
6895,76894,1
6896,76895,1
6897,76896,0
6898,76897,1
6899,76898,1
6900,76899,1
6901,76900,1
6902,76901,1
6903,76902,0
6904,76903,0
6905,76904,1
6906,76905,1
6907,76906,0
6908,76907,1
6909,76908,0
6910,76909,0
6911,76910,0
6912,76911,0
6913,76912,1
6914,76913,0
6915,76914,0
6916,76915,1
6917,76916,0
6918,76917,0
6919,76918,0
6920,76919,1
6921,76920,1
6922,76921,0
6923,76922,0
6924,76923,0
6925,76924,1
6926,76925,0
6927,76926,0
6928,76927,0
6929,76928,0
6930,76929,0
6931,76930,0
6932,76931,0
6933,76932,1
6934,76933,0
6935,76934,0
6936,76935,1
6937,76936,1
6938,76937,0
6939,76938,0
6940,76939,0
6941,76940,0
6942,76941,0
6943,76942,1
6944,76943,1
6945,76944,0
6946,76945,0
6947,76946,0
6948,76947,0
6949,76948,0
6950,76949,0
6951,76950,1
6952,76951,1
6953,76952,1
6954,76953,0
6955,76954,0
6956,76955,0
6957,76956,0
6958,76957,1
6959,76958,0
6960,76959,0
6961,76960,0
6962,76961,0
6963,76962,0
6964,76963,1
6965,76964,0
6966,76965,0
6967,76966,1
6968,76967,1
6969,76968,0
6970,76969,0
6971,76970,1
6972,76971,0
6973,76972,1
6974,76973,0
6975,76974,0
6976,76975,1
6977,76976,0
6978,76977,0
6979,76978,1
6980,76979,1
6981,76980,0
6982,76981,0
6983,76982,0
6984,76983,0
6985,76984,1
6986,76985,0
6987,76986,1
6988,76987,0
6989,76988,0
6990,76989,1
6991,76990,1
6992,76991,0
6993,76992,0
6994,76993,1
6995,76994,1
6996,76995,1
6997,76996,1
6998,76997,1
6999,76998,0
7000,76999,0
7001,77000,1
7002,77001,0
7003,77002,1
7004,77003,0
7005,77004,1
7006,77005,0
7007,77006,1
7008,77007,1
7009,77008,0
7010,77009,1
7011,77010,0
7012,77011,1
7013,77012,1
7014,77013,0
7015,77014,1
7016,77015,0
7017,77016,0
7018,77017,0
7019,77018,0
7020,77019,1
7021,77020,1
7022,77021,1
7023,77022,0
7024,77023,1
7025,77024,0
7026,77025,1
7027,77026,0
7028,77027,0
7029,77028,0
7030,77029,0
7031,77030,1
7032,77031,0
7033,77032,1
7034,77033,0
7035,77034,0
7036,77035,1
7037,77036,0
7038,77037,1
7039,77038,0
7040,77039,0
7041,77040,1
7042,77041,1
7043,77042,0
7044,77043,0
7045,77044,1
7046,77045,0
7047,77046,1
7048,77047,1
7049,77048,0
7050,77049,0
7051,77050,0
7052,77051,1
7053,77052,0
7054,77053,0
7055,77054,0
7056,77055,0
7057,77056,0
7058,77057,1
7059,77058,1
7060,77059,0
7061,77060,0
7062,77061,1
7063,77062,0
7064,77063,0
7065,77064,0
7066,77065,1
7067,77066,0
7068,77067,0
7069,77068,0
7070,77069,1
7071,77070,0
7072,77071,0
7073,77072,0
7074,77073,0
7075,77074,0
7076,77075,0
7077,77076,0
7078,77077,0
7079,77078,1
7080,77079,0
7081,77080,1
7082,77081,1
7083,77082,1
7084,77083,1
7085,77084,0
7086,77085,0
7087,77086,0
7088,77087,0
7089,77088,0
7090,77089,0
7091,77090,1
7092,77091,0
7093,77092,0
7094,77093,0
7095,77094,1
7096,77095,1
7097,77096,0
7098,77097,0
7099,77098,1
7100,77099,1
7101,77100,0
7102,77101,0
7103,77102,1
7104,77103,0
7105,77104,0
7106,77105,0
7107,77106,0
7108,77107,1
7109,77108,1
7110,77109,0
7111,77110,0
7112,77111,0
7113,77112,1
7114,77113,0
7115,77114,1
7116,77115,1
7117,77116,1
7118,77117,0
7119,77118,1
7120,77119,1
7121,77120,1
7122,77121,1
7123,77122,0
7124,77123,1
7125,77124,1
7126,77125,1
7127,77126,0
7128,77127,1
7129,77128,0
7130,77129,0
7131,77130,0
7132,77131,1
7133,77132,0
7134,77133,1
7135,77134,0
7136,77135,1
7137,77136,1
7138,77137,0
7139,77138,0
7140,77139,1
7141,77140,0
7142,77141,1
7143,77142,0
7144,77143,0
7145,77144,0
7146,77145,0
7147,77146,1
7148,77147,1
7149,77148,1
7150,77149,0
7151,77150,1
7152,77151,0
7153,77152,1
7154,77153,0
7155,77154,0
7156,77155,0
7157,77156,1
7158,77157,0
7159,77158,0
7160,77159,0
7161,77160,0
7162,77161,0
7163,77162,0
7164,77163,0
7165,77164,0
7166,77165,0
7167,77166,1
7168,77167,0
7169,77168,1
7170,77169,0
7171,77170,0
7172,77171,1
7173,77172,0
7174,77173,0
7175,77174,1
7176,77175,1
7177,77176,0
7178,77177,0
7179,77178,0
7180,77179,0
7181,77180,0
7182,77181,0
7183,77182,1
7184,77183,0
7185,77184,0
7186,77185,1
7187,77186,0
7188,77187,1
7189,77188,1
7190,77189,0
7191,77190,0
7192,77191,0
7193,77192,1
7194,77193,1
7195,77194,0
7196,77195,0
7197,77196,0
7198,77197,1
7199,77198,1
7200,77199,1
7201,77200,0
7202,77201,0
7203,77202,1
7204,77203,0
7205,77204,1
7206,77205,0
7207,77206,0
7208,77207,0
7209,77208,0
7210,77209,0
7211,77210,1
7212,77211,0
7213,77212,0
7214,77213,1
7215,77214,1
7216,77215,0
7217,77216,0
7218,77217,0
7219,77218,0
7220,77219,1
7221,77220,0
7222,77221,0
7223,77222,0
7224,77223,1
7225,77224,0
7226,77225,1
7227,77226,0
7228,77227,0
7229,77228,0
7230,77229,0
7231,77230,0
7232,77231,0
7233,77232,0
7234,77233,1
7235,77234,0
7236,77235,0
7237,77236,0
7238,77237,0
7239,77238,0
7240,77239,0
7241,77240,0
7242,77241,1
7243,77242,0
7244,77243,1
7245,77244,0
7246,77245,0
7247,77246,1
7248,77247,1
7249,77248,0
7250,77249,0
7251,77250,0
7252,77251,0
7253,77252,0
7254,77253,1
7255,77254,1
7256,77255,1
7257,77256,1
7258,77257,0
7259,77258,1
7260,77259,0
7261,77260,0
7262,77261,1
7263,77262,0
7264,77263,1
7265,77264,0
7266,77265,0
7267,77266,0
7268,77267,1
7269,77268,0
7270,77269,1
7271,77270,1
7272,77271,0
7273,77272,1
7274,77273,0
7275,77274,1
7276,77275,0
7277,77276,0
7278,77277,0
7279,77278,1
7280,77279,0
7281,77280,0
7282,77281,0
7283,77282,1
7284,77283,1
7285,77284,0
7286,77285,0
7287,77286,1
7288,77287,0
7289,77288,1
7290,77289,0
7291,77290,0
7292,77291,1
7293,77292,1
7294,77293,0
7295,77294,0
7296,77295,0
7297,77296,1
7298,77297,0
7299,77298,1
7300,77299,1
7301,77300,0
7302,77301,0
7303,77302,0
7304,77303,0
7305,77304,0
7306,77305,1
7307,77306,0
7308,77307,0
7309,77308,1
7310,77309,0
7311,77310,1
7312,77311,1
7313,77312,0
7314,77313,0
7315,77314,0
7316,77315,0
7317,77316,0
7318,77317,1
7319,77318,1
7320,77319,1
7321,77320,1
7322,77321,0
7323,77322,1
7324,77323,0
7325,77324,0
7326,77325,0
7327,77326,0
7328,77327,1
7329,77328,0
7330,77329,1
7331,77330,0
7332,77331,1
7333,77332,0
7334,77333,1
7335,77334,0
7336,77335,0
7337,77336,1
7338,77337,0
7339,77338,1
7340,77339,0
7341,77340,0
7342,77341,1
7343,77342,1
7344,77343,0
7345,77344,1
7346,77345,1
7347,77346,1
7348,77347,1
7349,77348,0
7350,77349,1
7351,77350,1
7352,77351,1
7353,77352,0
7354,77353,0
7355,77354,0
7356,77355,0
7357,77356,0
7358,77357,0
7359,77358,0
7360,77359,0
7361,77360,1
7362,77361,0
7363,77362,0
7364,77363,0
7365,77364,1
7366,77365,0
7367,77366,0
7368,77367,0
7369,77368,0
7370,77369,0
7371,77370,0
7372,77371,1
7373,77372,1
7374,77373,1
7375,77374,1
7376,77375,0
7377,77376,1
7378,77377,0
7379,77378,1
7380,77379,0
7381,77380,0
7382,77381,1
7383,77382,0
7384,77383,0
7385,77384,0
7386,77385,0
7387,77386,0
7388,77387,0
7389,77388,0
7390,77389,1
7391,77390,1
7392,77391,0
7393,77392,0
7394,77393,1
7395,77394,0
7396,77395,0
7397,77396,0
7398,77397,0
7399,77398,0
7400,77399,0
7401,77400,0
7402,77401,1
7403,77402,1
7404,77403,0
7405,77404,1
7406,77405,0
7407,77406,1
7408,77407,1
7409,77408,1
7410,77409,1
7411,77410,1
7412,77411,1
7413,77412,1
7414,77413,0
7415,77414,0
7416,77415,0
7417,77416,0
7418,77417,0
7419,77418,0
7420,77419,1
7421,77420,0
7422,77421,0
7423,77422,0
7424,77423,0
7425,77424,1
7426,77425,0
7427,77426,1
7428,77427,0
7429,77428,1
7430,77429,0
7431,77430,1
7432,77431,0
7433,77432,0
7434,77433,1
7435,77434,0
7436,77435,0
7437,77436,1
7438,77437,0
7439,77438,0
7440,77439,0
7441,77440,0
7442,77441,1
7443,77442,0
7444,77443,0
7445,77444,0
7446,77445,0
7447,77446,0
7448,77447,1
7449,77448,0
7450,77449,1
7451,77450,0
7452,77451,0
7453,77452,0
7454,77453,1
7455,77454,0
7456,77455,1
7457,77456,0
7458,77457,0
7459,77458,0
7460,77459,0
7461,77460,0
7462,77461,0
7463,77462,1
7464,77463,0
7465,77464,0
7466,77465,1
7467,77466,1
7468,77467,1
7469,77468,1
7470,77469,0
7471,77470,0
7472,77471,0
7473,77472,0
7474,77473,1
7475,77474,1
7476,77475,0
7477,77476,0
7478,77477,0
7479,77478,0
7480,77479,0
7481,77480,0
7482,77481,0
7483,77482,1
7484,77483,0
7485,77484,0
7486,77485,0
7487,77486,0
7488,77487,0
7489,77488,0
7490,77489,0
7491,77490,1
7492,77491,0
7493,77492,0
7494,77493,1
7495,77494,1
7496,77495,0
7497,77496,0
7498,77497,0
7499,77498,1
7500,77499,1
7501,77500,0
7502,77501,1
7503,77502,1
7504,77503,0
7505,77504,1
7506,77505,1
7507,77506,0
7508,77507,0
7509,77508,1
7510,77509,1
7511,77510,0
7512,77511,1
7513,77512,1
7514,77513,0
7515,77514,0
7516,77515,0
7517,77516,0
7518,77517,0
7519,77518,0
7520,77519,1
7521,77520,0
7522,77521,0
7523,77522,1
7524,77523,1
7525,77524,1
7526,77525,0
7527,77526,1
7528,77527,1
7529,77528,1
7530,77529,0
